domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
havasunews.com,,,0.5122,100,100,,,,,,,,,,1,1,1,2,1
telecomreseller.com,,,0.2801,600,100,,,,,,,,,,,1,1,1,1
republicanherald.com,,,0.2475,100,100,,0.8333333333,,,,,,,,1,1,1,2,1
fox7austin.com,,,0.402,100,100,,,,,,,,,,1,1,1,2,1
insideindianabusiness.com,,,0.2141,100,100,,,,,,,,,,1,1,1,2,1
wobm.com,,,0.3118,100,100,,,,,,,,0,,,1,1,1,1
myarklamiss.com,,,0.4306,100,100,,,,,,,,,,1,1,1,2,1
kivitv.com,,,0.402,100,100,,,,,,,,,,1,1,1,2,1
turtleboysports.com,,,0.5381,100,100,,,,,,,,0,,,1,1,1,1
realtime.blog.palmbeachpost.com,,,0.5791,100,100,,,,,,,,,,,1,1,1,1
gohappiest.com,,,0.3877,100,100,,,,,,,,,,,1,1,1,1
taylorswift.com,,,0.2619,100,100,,,,,,,,0,,,1,1,1,1
21stcenturywire.com,,,0.3575,100,100,,,,,,,,,,,1,1,1,1
news.justinweather.com,,,0.2946,100,100,,,,,,,,,,,1,1,1,1
961kiss.iheart.com,,,0.4172,100,100,,,,,,,1,,,,0,1,1,1
levittownnow.com,,,0.3575,200,100,,,,,,,,1,,,1,1,1,1
up.com,,,0.2283,100,100,,,,,,,,,,,1,1,1,1
scottsdaleindependent.com,,,0.4459,100,100,,,,,,,,,,,1,1,1,1
brucevanhorn.com,,,0.4172,100,100,,,,,,,,,,,1,1,1,1
bizarrepedia.com,,,0.5951,100,100,,,,,,,,,,,1,1,1,1
newsandsentinel.com,,,0.4614,100,100,,,,,,,,,,1,1,1,2,1
ourcoloradonews.com,,,0.3416,100,100,,,,,,,,,,,1,1,1,1
boeing.com,,,0.2766,100,100,,,,,,,,0,,,1,1,1,1
scoutingnewsroom.org,,,0.2766,100,100,,,,,,,,,,,1,1,1,1
embedle.com,,,0.208,800,100,,,,,,,,,,,1,1,1,1
thesandpaper.villagesoup.com,,,0.208,100,100,,,,,,,,,,,1,1,1,1
kcentv.com,,,0.3416,100,100,,,,,,,,,,1,1,1,2,1
shoresportsnetwork.com,,,0.5951,100,100,,,,,,,,0,,,1,1,1,1
whas.com,,,0.4031,100,100,,,,,,,,,,,1,1,1,1
abc30.tv,,,0.4031,100,100,,,,,,,,,,,1,1,1,1
fox42kptm.com,,,0.4484,100,100,,,,,,,,,,,1,1,1,1
local15tv.com,,,0.357,100,100,,,,,,,,,,1,1,1,2,1
sosharethis.com,,,0.4774,100,100,,,,,,,,,,,1,1,1,1
honestreporting.com,,,0.4774,100,100,,,,,,,,,,,1,1,1,1
madd.org,,,0.5055,100,100,,,,,,,,,,,1,1,1,1
sportschannel8.com,,,0.533,100,100,,,,,,,,0,,,1,1,1,1
deals.mamapedia.com,,,0.2377,100,100,,,,,,,,,,,1,1,1,1
hudson.org,,,0.2729,100,100,,,,,,,,,,,1,1,1,1
aml.ink,,,0.5219,200,100,,,,,,,,,,,1,1,1,1
wday.com,,,0.3727,100,100,,,,,,,,,,1,1,1,2,1
giveaways4mom.com,,,0.2377,100,100,,,,,,,,,,,1,1,1,1
insidetucsonbusiness.com,,,0.2377,100,100,,,,,,,,,,1,1,1,2,1
therecord.com,,,0.2015,100,100,,,,,,,,,,,1,1,1,1
okeechobeefest.com,,,0.4205,100,100,,,,,,,,0,,,1,1,1,1
theplainsman.com,,,0.4512,100,100,,,,,,,,,,1,1,1,2,1
wham1180.com,,,0.5662,100,100,,,,,,,,,,,1,1,1,1
on.whio.com,,,0.3229,100,100,,,,,,,,,,,1,1,1,1
rondarousey.net,,,0.3564,100,100,,,,,,,,,,,1,1,1,1
thedailysouth.southernliving.com,,,0.2166,100,100,,,,,,,,,,,1,1,1,1
allgroanup.com,,,0.2531,100,100,,,,,,,,,,,1,1,1,1
nbaa.org,,,0.5102,100,100,,,,,,,,,,,1,1,1,1
reignfighting.com,,,0.3229,100,100,,,,,,,,,,,1,1,1,1
myfoxmemphis.com,,,0.4205,100,100,,,,,,,,,,1,0,1,1,1
the-dispatch.com,,,0.4512,100,100,,,,,,,,,,1,1,1,2,1
blog.activision.com,,,0.4205,100,100,,,,,,,,0,,,1,1,1,1
bnymellon.com,,,0.3889,200,100,,,,,,,,,,,1,1,1,1
wolfstreet.com,,,0.2885,100,100,,,,,,,,,,,1,1,1,1
gordontredgold.com,,,0.2531,100,100,,,,,,,,0,,,1,1,1,1
globalflare.com,,,0.2166,100,100,,,,,,,,,,,1,1,1,1
siouxlandmatters.com,,,0.5932,100,100,,,,,,,,,,,1,1,1,1
cubanet.org,,,0.4054,500,100,,,,,,,,,,,1,1,1,1
everyjoe.com,,,0.468,100,100,,,,,,,,,,,1,1,1,1
popularmilitary.com,,,0.5834,100,100,0.4461,,,,,,,0,,,1,1,1,1
woai.com,,,0.2689,100,100,,,,,,,,,,1,1,1,2,1
kfolta.blogspot.com,,,0.3045,100,100,,,,,,,,,,,1,1,1,1
thepilot.com,,,0.3727,100,100,,,,,,,,,,1,1,1,2,1
thornography.weei.com,,,0.3727,100,100,,,,,,,,0,,,1,1,1,1
walb.com,,,0.3391,100,100,,,,,,,,1,,,1,1,1,1
asianews.it,,,0.5557,100,100,,,,,,,,,,,1,1,1,1
oanow.com,,,0.2322,100,100,,0,,,,,,,,1,1,1,2,1
hastingstribune.com,,,0.4223,100,100,,,,,,,,,,1,1,1,2,1
naplesherald.com,,,0.4223,100,100,,,,,,,,,,,1,1,1,1
cuzinlogic.com,,,0.3209,100,100,,,,,,,,,,,1,1,1,1
wabcradio.com,,,0.3557,100,100,,,,,,,,,,,1,1,1,1
meadvilletribune.com,,,0.2851,100,100,,,,,,,,,,1,1,1,2,1
fortmyers.floridaweekly.com,,,0.4223,100,100,,,,,,,,,,,1,1,1,1
marinobambinos.com,,,0.3895,100,100,,,,,,,,,,,1,1,1,1
dumblittleman.com,,,0.4542,100,100,,,,,,,,,,,1,1,1,1
coralspringstalk.com,,,0.3209,200,100,,,,,,,,,,,1,1,1,1
jacksonsun.com,,,0.4223,100,100,,,,,,,,,,1,1,1,2,1
radiotvtalk.blog.ajc.com,,,0.3209,100,100,,,,,,,,,,,1,1,1,1
iraqinews.com,,,0.5446,100,100,,,,,,,,,,,1,1,1,1
srqmagazine.com,,,0.3895,200,100,,,,,,,,,,,1,1,1,1
siouxfalls.org,,,0.5732,100,100,,,,,,,,,,,1,1,1,1
havingfunsaving.com,,,0.3017,100,50,,,,,,,,,,,1,1,1,1
foxsanantonio.com,,,0.2646,50,50,,,,,,,,,,1,1,1,2,1
kticradio.com,,,0.5027,100,50,,,,,,,,,,,1,1,1,1
homefronthugs.org,,,0.2646,200,50,,,,,,,,,,,1,1,1,1
sumarium.com,,,0.2646,100,50,,,,,,,,,,,1,1,1,1
themercury.com,,,0.3727,200,50,,,,,,,,,,1,1,1,2,1
firsttoknow.com,,,0.3017,50,50,,,,,,,,,,,1,1,1,1
awm.com,,,0.2262,100,50,,,,,,,,,,,1,1,1,1
paindependent.com,,,0.5027,100,50,,,,,,,,,,,1,1,1,1
outerbanksvoice.com,,,0.2646,100,50,,,,,,,,,,,1,1,1,1
donsurber.blogspot.com,,,0.2262,100,50,,,,,,,,,,,1,1,1,1
kgwn.tv,,,0.533,100,50,,,,,,,,,,1,1,1,2,1
asmomseesit.com,,,0.3378,100,50,,,,,,,,,,,1,1,1,1
idahoednews.org,,,0.4396,100,50,,,,,,,,,,,1,1,1,1
