date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20241125,center-left,256,0.0512,254,0.0508,5000
20241125,center,318,0.0636,314,0.0628,5000
20241125,center-right,371,0.0742,366,0.0732,5000
20241125,far-right,1037,0.2074,1023,0.2046,5000
20241202,far-left,686,0.137,683,0.137,5000
20241202,center-left,228,0.0456,228,0.0456,5000
20241202,center,237,0.0474,237,0.0474,5000
20241202,center-right,327,0.0654,326,0.0652,5000
20241202,far-right,877,0.175,864,0.173,5000
20241209,far-left,730,0.146,722,0.144,5000
20241209,center-left,207,0.0414,205,0.041,5000
20241209,center,246,0.0492,244,0.0488,5000
20241209,center-right,269,0.0538,267,0.0534,5000
20241209,far-right,885,0.177,874,0.175,5000
20241216,far-left,623,0.125,620,0.124,5000
20241216,center-left,187,0.0374,185,0.037,5000
20241216,center,145,0.029,144,0.0288,5000
20241216,center-right,212,0.0424,210,0.042,5000
20241216,far-right,796,0.159,786,0.157,5000
20241223,far-left,388,0.103,387,0.102,3784
20241223,center-left,146,0.0292,144,0.0288,5000
20241223,center,126,0.0252,125,0.025,5000
20241223,center-right,181,0.0362,181,0.0362,5000
20241223,far-right,711,0.142,698,0.14,5000
20241230,far-left,469,0.11,465,0.109,4255
20241230,center-left,164,0.0328,164,0.0328,5000
20241230,center,141,0.0282,141,0.0282,5000
20241230,center-right,227,0.0454,227,0.0454,5000
20241230,far-right,664,0.133,650,0.13,5000
20250106,far-left,785,0.157,778,0.156,5000
20250106,center-left,255,0.051,253,0.0506,5000
20250106,center,237,0.0474,235,0.047,5000
20250106,center-right,357,0.0714,355,0.071,5000
20250106,far-right,963,0.193,946,0.189,5000
20250113,far-left,845,0.169,838,0.168,5000
20250113,center-left,324,0.0648,320,0.064,5000
20250113,center,429,0.0858,425,0.085,5000
20250113,center-right,829,0.166,818,0.164,5000
20250113,far-right,1497,0.2994,1472,0.2944,5000
20250120,far-left,1382,0.2764,1376,0.2752,5000
20250120,center-left,735,0.147,732,0.146,5000
20250120,center,607,0.121,601,0.12,5000
20250120,center-right,805,0.161,802,0.16,5000
20250120,far-right,1670,0.334,1654,0.3308,5000
20250127,far-left,1168,0.2336,1161,0.2322,5000
20250127,center-left,537,0.107,534,0.107,5000
20250127,center,475,0.095,473,0.0946,5000
20250127,center-right,691,0.138,690,0.138,5000
20250127,far-right,1429,0.2858,1415,0.283,5000
20250203,far-left,1119,0.2238,1114,0.2228,5000
20250203,center-left,558,0.112,555,0.111,5000
20250203,center,535,0.107,530,0.106,5000
20250203,center-right,717,0.143,716,0.143,5000
20250203,far-right,1427,0.2854,1415,0.283,5000
20250210,far-left,1051,0.2102,1046,0.2092,5000
20250210,center-left,527,0.105,526,0.105,5000
20250210,center,454,0.0908,453,0.0906,5000
20250210,center-right,620,0.124,620,0.124,5000
20250210,far-right,1215,0.243,1200,0.24,5000
20250217,far-left,992,0.198,989,0.198,5000
20250217,center-left,418,0.0836,417,0.0834,5000
20250217,center,406,0.0812,401,0.0802,5000
20250217,center-right,533,0.107,532,0.106,5000
20250217,far-right,1136,0.2272,1124,0.2248,5000
20250224,far-left,904,0.181,897,0.179,5000
20250224,center-left,367,0.0734,366,0.0732,5000
20250224,center,405,0.081,403,0.0806,5000
20250224,center-right,614,0.123,612,0.122,5000
20250224,far-right,1248,0.2496,1236,0.2472,5000
20250303,far-left,1095,0.219,1092,0.2184,5000
20250303,center-left,489,0.0978,489,0.0978,5000
20250303,center,456,0.0912,454,0.0908,5000
20250303,center-right,600,0.12,600,0.12,5000
20250303,far-right,1186,0.2372,1173,0.2346,5000
20250310,far-left,955,0.191,951,0.19,5000
20250310,center-left,452,0.0904,451,0.0902,5000
20250310,center,425,0.085,424,0.0848,5000
20250310,center-right,504,0.101,504,0.101,5000
20250310,far-right,1036,0.2072,1027,0.2054,5000
20250317,far-left,944,0.189,940,0.188,5000
20250317,center-left,375,0.075,374,0.0748,5000
20250317,center,282,0.0564,281,0.0562,5000
20250317,center-right,448,0.0896,440,0.088,4999
20250317,far-right,1025,0.205,1019,0.2038,5000
20250324,far-left,854,0.171,852,0.17,5000
20250324,center-left,314,0.0628,311,0.0622,5000
20250324,center,302,0.0604,299,0.0598,5000
20250324,center-right,492,0.0984,491,0.0982,5000
20250324,far-right,986,0.197,975,0.195,5000
20250331,far-left,996,0.199,991,0.198,5000
20250331,center-left,494,0.0988,494,0.0988,5000
20250331,center,346,0.0692,344,0.0688,5000
20250331,center-right,553,0.111,550,0.11,5000
20250331,far-right,1170,0.234,1158,0.2316,5000
20250407,far-left,1083,0.2166,1078,0.2156,5000
20250407,center-left,388,0.0776,387,0.0774,5000
20250407,center,327,0.0654,327,0.0654,5000
20250407,center-right,445,0.089,443,0.0886,5000
20250407,far-right,1114,0.2228,1102,0.2204,5000
20250414,far-left,976,0.195,972,0.194,5000
20250414,center-left,394,0.0788,394,0.0788,5000
20250414,center,327,0.0654,327,0.0654,5000
20250414,center-right,401,0.0802,401,0.0802,5000
20250414,far-right,910,0.182,903,0.181,5000
20250421,far-left,945,0.189,940,0.188,5000
20250421,center-left,361,0.0722,358,0.0716,5000
20250421,center,307,0.0614,306,0.0612,5000
20250421,center-right,421,0.0842,415,0.083,5000
20250421,far-right,1104,0.2208,1090,0.218,5000
