date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20231204,center-left,306,0.0612,294,0.0588,5000
20231204,center,306,0.0612,297,0.0594,5000
20231204,center-right,314,0.0628,309,0.0618,5000
20231204,far-right,217,0.0434,213,0.0426,5000
20231211,far-left,325,0.0652,311,0.0624,4984
20231211,center-left,275,0.055,270,0.054,5000
20231211,center,322,0.0644,310,0.062,5000
20231211,center-right,318,0.0636,311,0.0622,5000
20231211,far-right,226,0.0452,222,0.0444,5000
20231218,far-left,292,0.0622,283,0.0603,4697
20231218,center-left,287,0.0574,283,0.0566,5000
20231218,center,339,0.0678,335,0.067,5000
20231218,center-right,350,0.07,341,0.0682,5000
20231218,far-right,289,0.0578,282,0.0564,5000
20231225,far-left,251,0.0848,245,0.0828,2960
20231225,center-left,393,0.0786,385,0.077,5000
20231225,center,447,0.0894,428,0.0856,5000
20231225,center-right,432,0.0864,418,0.0836,5000
20231225,far-right,334,0.0668,327,0.0654,5000
20240101,far-left,293,0.0895,273,0.0834,3275
20240101,center-left,383,0.0766,362,0.0724,5000
20240101,center,389,0.0778,378,0.0756,5000
20240101,center-right,376,0.0752,365,0.073,5000
20240101,far-right,327,0.0654,314,0.0628,5000
20240108,far-left,451,0.0908,441,0.0888,4966
20240108,center-left,355,0.071,346,0.0692,5000
20240108,center,316,0.0632,311,0.0622,5000
20240108,center-right,303,0.0606,297,0.0594,5000
20240108,far-right,252,0.0504,249,0.0498,5000
20240115,far-left,421,0.0871,400,0.0828,4832
20240115,center-left,310,0.062,305,0.061,5000
20240115,center,371,0.0742,359,0.0718,5000
20240115,center-right,317,0.0634,311,0.0622,5000
20240115,far-right,259,0.0518,255,0.051,5000
20240122,far-left,521,0.104,507,0.101,5000
20240122,center-left,313,0.0626,308,0.0616,5000
20240122,center,382,0.0764,375,0.075,5000
20240122,center-right,303,0.0606,300,0.06,5000
20240122,far-right,263,0.0526,261,0.0522,5000
20240129,far-left,323,0.0681,311,0.0656,4742
20240129,center-left,296,0.0592,293,0.0586,5000
20240129,center,328,0.0656,318,0.0636,5000
20240129,center-right,284,0.0568,279,0.0558,5000
20240129,far-right,217,0.0434,214,0.0428,5000
20240205,far-left,360,0.072,348,0.0696,5000
20240205,center-left,297,0.0594,290,0.058,5000
20240205,center,364,0.0728,355,0.071,5000
20240205,center-right,371,0.0742,362,0.0724,5000
20240205,far-right,230,0.046,227,0.0454,5000
20240212,far-left,438,0.0884,419,0.0845,4957
20240212,center-left,345,0.069,333,0.0666,5000
20240212,center,361,0.0722,351,0.0702,5000
20240212,center-right,313,0.0626,309,0.0618,5000
20240212,far-right,231,0.0462,225,0.045,5000
20240219,far-left,296,0.0654,283,0.0625,4525
20240219,center-left,319,0.0638,310,0.062,5000
20240219,center,291,0.0582,290,0.058,5000
20240219,center-right,277,0.0554,276,0.0552,5000
20240219,far-right,263,0.0526,257,0.0514,5000
20240226,far-left,373,0.0804,357,0.077,4639
20240226,center-left,293,0.0586,290,0.058,5000
20240226,center,324,0.0648,314,0.0628,5000
20240226,center-right,289,0.0578,284,0.0568,5000
20240226,far-right,206,0.0412,206,0.0412,5000
20240304,far-left,347,0.0694,336,0.0672,5000
20240304,center-left,320,0.064,315,0.063,5000
20240304,center,281,0.0562,281,0.0562,5000
20240304,center-right,289,0.0578,281,0.0562,5000
20240304,far-right,199,0.0398,197,0.0394,5000
20240311,far-left,357,0.0714,348,0.0696,5000
20240311,center-left,290,0.058,283,0.0566,5000
20240311,center,371,0.0742,357,0.0714,5000
20240311,center-right,289,0.0578,282,0.0564,5000
20240311,far-right,237,0.0474,236,0.0472,5000
20240318,far-left,403,0.0813,391,0.0788,4960
20240318,center-left,350,0.07,344,0.0688,5000
20240318,center,300,0.06,295,0.059,5000
20240318,center-right,269,0.0538,263,0.0526,5000
20240318,far-right,254,0.0508,252,0.0504,5000
20240325,far-left,395,0.0796,378,0.0762,4963
20240325,center-left,304,0.0608,301,0.0602,5000
20240325,center,281,0.0562,277,0.0554,5000
20240325,center-right,300,0.06,298,0.0596,5000
20240325,far-right,227,0.0454,226,0.0452,5000
20240401,far-left,374,0.0748,363,0.0726,5000
20240401,center-left,302,0.0604,296,0.0592,5000
20240401,center,317,0.0634,310,0.062,5000
20240401,center-right,297,0.0594,287,0.0574,5000
20240401,far-right,226,0.0452,222,0.0444,5000
20240408,far-left,372,0.0744,364,0.0728,5000
20240408,center-left,301,0.0602,296,0.0592,5000
20240408,center,298,0.0596,288,0.0576,5000
20240408,center-right,272,0.0544,268,0.0536,5000
20240408,far-right,210,0.042,206,0.0412,5000
20240415,far-left,347,0.0694,339,0.0678,5000
20240415,center-left,303,0.0606,297,0.0594,5000
20240415,center,333,0.0666,325,0.065,5000
20240415,center-right,299,0.0598,292,0.0584,5000
20240415,far-right,252,0.0504,250,0.05,5000
20240422,far-left,395,0.079,381,0.0762,5000
20240422,center-left,341,0.0682,337,0.0674,5000
20240422,center,343,0.0686,339,0.0678,5000
20240422,center-right,321,0.0642,310,0.062,5000
20240422,far-right,241,0.0482,236,0.0472,5000
