date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20250908,center-right,0,0,0,0,0
20250908,far-right,0,0,0,0,0
20250915,far-left,0,0,0,0,0
20250915,center-left,0,0,0,0,0
20250915,center,0,0,0,0,0
20250915,center-right,0,0,0,0,0
20250915,far-right,0,0,0,0,0
20250922,far-left,0,0,0,0,0
20250922,center-left,0,0,0,0,0
20250922,center,0,0,0,0,0
20250922,center-right,0,0,0,0,0
20250922,far-right,0,0,0,0,0
20250929,far-left,0,0,0,0,0
20250929,center-left,0,0,0,0,0
20250929,center,0,0,0,0,0
20250929,center-right,0,0,0,0,0
20250929,far-right,0,0,0,0,0
20251006,far-left,0,0,0,0,0
20251006,center-left,0,0,0,0,0
20251006,center,0,0,0,0,0
20251006,center-right,0,0,0,0,0
20251006,far-right,0,0,0,0,0
20251013,far-left,0,0,0,0,0
20251013,center-left,0,0,0,0,0
20251013,center,0,0,0,0,0
20251013,center-right,0,0,0,0,0
20251013,far-right,0,0,0,0,0
20251020,far-left,0,0,0,0,0
20251020,center-left,0,0,0,0,0
20251020,center,0,0,0,0,0
20251020,center-right,0,0,0,0,0
20251020,far-right,0,0,0,0,0
20251027,far-left,0,0,0,0,0
20251027,center-left,0,0,0,0,0
20251027,center,0,0,0,0,0
20251027,center-right,0,0,0,0,0
20251027,far-right,0,0,0,0,0
20251103,far-left,0,0,0,0,0
20251103,center-left,0,0,0,0,0
20251103,center,0,0,0,0,0
20251103,center-right,0,0,0,0,0
20251103,far-right,0,0,0,0,0
20251110,far-left,0,0,0,0,0
20251110,center-left,0,0,0,0,0
20251110,center,0,0,0,0,0
20251110,center-right,0,0,0,0,0
20251110,far-right,0,0,0,0,0
20251117,far-left,0,0,0,0,0
20251117,center-left,0,0,0,0,0
20251117,center,0,0,0,0,0
20251117,center-right,0,0,0,0,0
20251117,far-right,0,0,0,0,0
20251124,far-left,0,0,0,0,0
20251124,center-left,0,0,0,0,0
20251124,center,0,0,0,0,0
20251124,center-right,0,0,0,0,0
20251124,far-right,0,0,0,0,0
20251201,far-left,0,0,0,0,0
20251201,center-left,0,0,0,0,0
20251201,center,0,0,0,0,0
20251201,center-right,0,0,0,0,0
20251201,far-right,0,0,0,0,0
20251208,far-left,0,0,0,0,0
20251208,center-left,0,0,0,0,0
20251208,center,0,0,0,0,0
20251208,center-right,0,0,0,0,0
20251208,far-right,0,0,0,0,0
20251215,far-left,0,0,0,0,0
20251215,center-left,0,0,0,0,0
20251215,center,0,0,0,0,0
20251215,center-right,0,0,0,0,0
20251215,far-right,0,0,0,0,0
20251222,far-left,0,0,0,0,0
20251222,center-left,0,0,0,0,0
20251222,center,0,0,0,0,0
20251222,center-right,0,0,0,0,0
20251222,far-right,0,0,0,0,0
20251229,far-left,0,0,0,0,0
20251229,center-left,0,0,0,0,0
20251229,center,0,0,0,0,0
20251229,center-right,0,0,0,0,0
20251229,far-right,0,0,0,0,0
20260105,far-left,0,0,0,0,0
20260105,center-left,0,0,0,0,0
20260105,center,0,0,0,0,0
20260105,center-right,0,0,0,0,0
20260105,far-right,0,0,0,0,0
20260112,far-left,0,0,0,0,0
20260112,center-left,0,0,0,0,0
20260112,center,0,0,0,0,0
20260112,center-right,0,0,0,0,0
20260112,far-right,0,0,0,0,0
20260119,far-left,0,0,0,0,0
20260119,center-left,0,0,0,0,0
20260119,center,0,0,0,0,0
20260119,center-right,0,0,0,0,0
20260119,far-right,0,0,0,0,0
20260126,far-left,0,0,0,0,0
20260126,center-left,0,0,0,0,0
20260126,center,0,0,0,0,0
20260126,center-right,0,0,0,0,0
20260126,far-right,0,0,0,0,0
20260202,far-left,0,0,0,0,0
20260202,center-left,0,0,0,0,0
20260202,center,0,0,0,0,0
20260202,center-right,0,0,0,0,0
20260202,far-right,0,0,0,0,0
20260209,far-left,0,0,0,0,0
20260209,center-left,0,0,0,0,0
20260209,center,0,0,0,0,0
20260209,center-right,0,0,0,0,0
20260209,far-right,0,0,0,0,0
20260216,far-left,0,0,0,0,0
20260216,center-left,0,0,0,0,0
20260216,center,0,0,0,0,0
20260216,center-right,0,0,0,0,0
20260216,far-right,0,0,0,0,0
20260223,far-left,0,0,0,0,0
20260223,center-left,0,0,0,0,0
20260223,center,0,0,0,0,0
20260223,center-right,0,0,0,0,0
20260223,far-right,0,0,0,0,0
20260302,far-left,0,0,0,0,0
20260302,center-left,0,0,0,0,0
20260302,center,0,0,0,0,0
20260302,center-right,0,0,0,0,0
20260302,far-right,0,0,0,0,0
20260309,far-left,0,0,0,0,0
20260309,center-left,0,0,0,0,0
20260309,center,0,0,0,0,0
20260309,center-right,0,0,0,0,0
20260309,far-right,0,0,0,0,0
20260316,far-left,0,0,0,0,0
20260316,center-left,0,0,0,0,0
20260316,center,0,0,0,0,0
20260316,center-right,0,0,0,0,0
20260316,far-right,0,0,0,0,0
20260323,far-left,0,0,0,0,0
20260323,center-left,0,0,0,0,0
20260323,center,0,0,0,0,0
20260323,center-right,0,0,0,0,0
20260323,far-right,0,0,0,0,0
20260330,far-left,0,0,0,0,0
20260330,center-left,0,0,0,0,0
20260330,center,0,0,0,0,0
20260330,center-right,0,0,0,0,0
20260330,far-right,0,0,0,0,0
20260406,far-left,0,0,0,0,0
20260406,center-left,0,0,0,0,0
20260406,center,0,0,0,0,0
20260406,center-right,0,0,0,0,0
20260406,far-right,0,0,0,0,0
20260413,far-left,0,0,0,0,0
20260413,center-left,0,0,0,0,0
20260413,center,0,0,0,0,0
20260413,center-right,0,0,0,0,0
20260413,far-right,0,0,0,0,0
